1358851437942472704	2021-02-08 18:53:23	RT @POTUS: Making vaccines free and accessible for every American — that’s the American Rescue Plan. https://t.co/5GpH0VYWIE
1358833875133284353	2021-02-08 17:43:36	RT @VP: The American Rescue Plan will get the pandemic under control and support struggling communities across our country. People need hel…
1358538203096088576	2021-02-07 22:08:42	RT @POTUS: For your family, for your neighbors, for your country — wear a mask.
1358162630217789441	2021-02-06 21:16:19	RT @VP: It’s been a busy few weeks. Ready for the next one. https://t.co/bMouYVjRr0
1357862859263401985	2021-02-06 01:25:08	RT @VP: From software to healthcare, restaurants to manufacturers, Black businesses are small, large, and everything in between. And they a…
1357443261049298946	2021-02-04 21:37:48	RT @VP: We stand on the shoulders of those who came before. When Rosa Parks refused to give up her seat, she was lifting all of us up. Toda…
1357399467209728000	2021-02-04 18:43:46	RT @POTUS: Extending the moratorium on evictions and foreclosures to help countless Americans keep a roof over their head — that’s the Amer…
1356989141561581570	2021-02-03 15:33:17	RT @VP: This morning, I swore in Pete Buttigieg as Secretary of Transportation. @SecretaryPete is a true problem-solver. He will bring peop…
1356331078559158274	2021-02-01 19:58:23	RT @VP: As Black History Month begins today, we remember and honor those who have come before, and we work to build a brighter future for a…
1356007024581107719	2021-01-31 22:30:42	"RT @VP: People are hurting right now. 

The American Rescue Plan gets economic relief to those who need it, and it gets people vaccinated.…"
1355682883063713793	2021-01-31 01:02:41	RT @VP: Get vaccinated. Save lives. https://t.co/5ZNXerlmIJ
1354501174133628928	2021-01-27 18:46:59	RT @VP: Today I received my second dose of the COVID-19 vaccine during a visit to @NIH. When it becomes available to you, don’t wait — get…
1353173291305865217	2021-01-24 02:50:28	"RT @VP: This weekend, don’t forget:
 
- Wear a mask
- Stay socially distanced
- Avoid large indoor gatherings
 
Together, we can save lives."
1353173265951330304	2021-01-24 02:50:22	RT @VP: This week, @POTUS and I quickly got to work to mount an aggressive and coordinated response to combat COVID-19 and get it under con…
1352797203832557568	2021-01-23 01:56:01	RT @VP: Today I met with an inspiring group of small business owners. We know that they have been hit hard in this pandemic. That’s why @PO…
1352797191572660225	2021-01-23 01:55:58	RT @VP: On the 48th Anniversary of Roe v. Wade, we recommit ourselves to ensuring that everyone has access to care—including reproductive h…
1352797171699994624	2021-01-23 01:55:54	RT @VP: Today, I spoke by phone with @WHO Director-General Dr. Tedros Adhanom Ghebreyesus. We discussed how the United States will work as…
1352449149128511491	2021-01-22 02:52:59	RT @VP: Earlier today, I swore in our first Cabinet member, Avril Haines, after her confirmation by the Senate last night. As the Director…
1352449134008049666	2021-01-22 02:52:55	RT @VP: We’ve hit the ground running. Don’t forget to follow @POTUS, @FLOTUS, @SecondGentleman, and @WhiteHouse for the latest updates from…
1352328845785923585	2021-01-21 18:54:56	RT @VP: We must believe in ourselves, believe in our country, and believe in what we can do—together. https://t.co/C49lUCxw0d
1352002831356633088	2021-01-20 21:19:28	RT @VP: It's an honor to be your Vice President. https://t.co/iM3BxJzz6E
1352002609427562496	2021-01-20 21:18:35	"Let’s get to work. 

Follow @VP for updates from the @WhiteHouse as we confront the crises facing our nation and br… https://t.co/pT35pGEvKx"
1351927707899211776	2021-01-20 16:20:57	For the people—always. https://t.co/KW0TS1cnUq
1351906930281779201	2021-01-20 14:58:24	A new chapter begins today. Tune in now for #Inauguration2021 as @JoeBiden and I are sworn in to office and set our… https://t.co/0Cb01d0pWI
1351896939856584705	2021-01-20 14:18:42	RT @warriors: Oakland's own. https://t.co/j5dTtU1n2i
